sensor_id,timestamp,temperature,humidity,aqi,noise
sensor_5,2026-03-12T21:26:38+00:00,23.4,25,71,50
sensor_1,2026-03-12T21:26:40+00:00,35.2,34,198,91
sensor_2,2026-03-12T21:26:40+00:00,36.4,67,26,90
sensor_3,2026-03-12T21:26:40+00:00,18.3,55,185,89
sensor_4,2026-03-12T21:26:40+00:00,22.9,52,84,58
sensor_5,2026-03-12T21:26:40+00:00,24.5,53,144,37
sensor_1,2026-03-12T21:26:42+00:00,31.3,69,21,37
sensor_2,2026-03-12T21:26:42+00:00,23.6,80,218,93
sensor_3,2026-03-12T21:26:42+00:00,23.8,77,104,92
sensor_4,2026-03-12T21:26:42+00:00,37.7,69,115,43
sensor_5,2026-03-12T21:26:42+00:00,24.7,60,138,38
sensor_1,2026-03-12T21:26:44+00:00,29.3,44,220,71
sensor_2,2026-03-12T21:26:44+00:00,25.9,23,167,37
sensor_3,2026-03-12T21:26:44+00:00,31.4,66,30,54
sensor_4,2026-03-12T21:26:44+00:00,35.5,20,121,71
sensor_5,2026-03-12T21:26:44+00:00,32.8,67,37,33
sensor_1,2026-03-12T21:26:46+00:00,25.6,72,145,89
sensor_2,2026-03-12T21:26:46+00:00,37.9,21,39,31
sensor_3,2026-03-12T21:26:46+00:00,35.7,22,20,41
sensor_4,2026-03-12T21:26:46+00:00,18.5,89,105,80
sensor_5,2026-03-12T21:26:46+00:00,35.2,81,38,71
sensor_1,2026-03-12T21:26:48+00:00,24.4,83,89,34
sensor_2,2026-03-12T21:26:48+00:00,35.3,76,114,80
sensor_3,2026-03-12T21:26:48+00:00,37.9,31,45,63
sensor_4,2026-03-12T21:26:48+00:00,31.6,70,104,64
sensor_5,2026-03-12T21:26:48+00:00,18.3,72,144,56
sensor_1,2026-03-12T21:26:50+00:00,29.1,82,67,87
sensor_2,2026-03-12T21:26:50+00:00,26.8,83,131,68
sensor_3,2026-03-12T21:26:50+00:00,25.2,27,143,74
sensor_4,2026-03-12T21:26:50+00:00,30.4,33,31,37
sensor_5,2026-03-12T21:26:50+00:00,20.5,52,207,92
sensor_1,2026-03-12T21:26:52+00:00,25.3,74,159,70
sensor_2,2026-03-12T21:26:52+00:00,21.0,57,45,35
sensor_3,2026-03-12T21:26:52+00:00,28.4,44,140,56
sensor_4,2026-03-12T21:26:52+00:00,29.4,54,71,61
sensor_5,2026-03-12T21:26:52+00:00,22.5,23,112,53
sensor_1,2026-03-12T21:26:54+00:00,38.1,33,133,64
sensor_2,2026-03-12T21:26:54+00:00,30.6,53,197,50
sensor_3,2026-03-12T21:26:54+00:00,23.1,33,35,34
sensor_4,2026-03-12T21:26:54+00:00,29.4,41,128,78
sensor_5,2026-03-12T21:26:54+00:00,35.3,64,118,43
sensor_1,2026-03-12T21:26:56+00:00,25.2,31,86,51
sensor_2,2026-03-12T21:26:56+00:00,23.6,24,27,84
sensor_3,2026-03-12T21:26:56+00:00,23.4,76,78,79
sensor_4,2026-03-12T21:26:56+00:00,30.2,35,165,37
sensor_5,2026-03-12T21:26:56+00:00,28.7,76,50,74
sensor_1,2026-03-12T21:26:58+00:00,39.9,52,92,38
sensor_2,2026-03-12T21:26:58+00:00,34.4,88,78,93
sensor_3,2026-03-12T21:26:58+00:00,33.3,30,138,69
sensor_4,2026-03-12T21:26:58+00:00,29.4,68,78,62
sensor_5,2026-03-12T21:26:58+00:00,23.9,63,72,65
sensor_1,2026-03-12T21:27:00+00:00,18.0,89,95,86
sensor_2,2026-03-12T21:27:00+00:00,25.1,24,147,79
sensor_3,2026-03-12T21:27:00+00:00,23.0,21,192,71
sensor_4,2026-03-12T21:27:00+00:00,20.9,81,191,39
sensor_5,2026-03-12T21:27:00+00:00,27.1,41,39,40
sensor_1,2026-03-12T21:27:02+00:00,19.9,59,46,43
sensor_2,2026-03-12T21:27:02+00:00,18.7,36,216,57
sensor_3,2026-03-12T21:27:02+00:00,25.0,81,113,47
sensor_4,2026-03-12T21:27:02+00:00,30.2,83,58,49
sensor_5,2026-03-12T21:27:02+00:00,19.0,61,194,44
sensor_1,2026-03-12T21:27:04+00:00,19.2,36,156,93
sensor_2,2026-03-12T21:27:04+00:00,31.0,84,136,41
sensor_3,2026-03-12T21:27:04+00:00,18.7,84,153,88
sensor_4,2026-03-12T21:27:04+00:00,21.9,46,213,45
sensor_5,2026-03-12T21:27:04+00:00,36.4,84,193,77
sensor_1,2026-03-12T21:27:06+00:00,23.4,57,60,51
sensor_2,2026-03-12T21:27:06+00:00,23.9,20,182,85
sensor_3,2026-03-12T21:27:06+00:00,39.1,68,54,91
sensor_4,2026-03-12T21:27:06+00:00,38.1,26,215,86
sensor_5,2026-03-12T21:27:06+00:00,27.6,29,121,37
sensor_1,2026-03-12T21:27:08+00:00,18.4,67,162,79
sensor_2,2026-03-12T21:27:08+00:00,37.0,46,77,68
sensor_3,2026-03-12T21:27:08+00:00,31.5,66,98,94
sensor_4,2026-03-12T21:27:08+00:00,23.2,29,65,76
sensor_5,2026-03-12T21:27:08+00:00,18.2,43,93,34
sensor_1,2026-03-12T21:27:10+00:00,31.2,55,124,53
sensor_2,2026-03-12T21:27:10+00:00,24.3,63,66,82
sensor_3,2026-03-12T21:27:10+00:00,35.2,33,65,68
sensor_4,2026-03-12T21:27:10+00:00,26.4,28,115,62
sensor_5,2026-03-12T21:27:10+00:00,33.1,66,152,51
sensor_1,2026-03-12T21:27:12+00:00,22.2,77,105,60
sensor_2,2026-03-12T21:27:12+00:00,20.4,26,93,56
sensor_3,2026-03-12T21:27:12+00:00,28.5,64,117,89
sensor_4,2026-03-12T21:27:12+00:00,35.7,54,179,38
sensor_5,2026-03-12T21:27:12+00:00,23.3,66,74,61
sensor_1,2026-03-12T21:27:14+00:00,22.8,80,143,55
sensor_2,2026-03-12T21:27:14+00:00,36.4,58,107,71
sensor_3,2026-03-12T21:27:14+00:00,28.8,64,110,76
sensor_4,2026-03-12T21:27:14+00:00,39.1,60,166,31
sensor_5,2026-03-12T21:27:14+00:00,21.3,40,63,65
sensor_1,2026-03-12T21:27:16+00:00,34.7,23,62,78
sensor_2,2026-03-12T21:27:16+00:00,36.5,32,27,55
sensor_3,2026-03-12T21:27:16+00:00,27.0,54,23,94
sensor_4,2026-03-12T21:27:16+00:00,19.3,68,70,32
sensor_5,2026-03-12T21:27:16+00:00,19.2,33,200,52
sensor_1,2026-03-12T21:27:18+00:00,20.5,81,111,86
sensor_2,2026-03-12T21:27:18+00:00,24.3,22,187,75
sensor_3,2026-03-12T21:27:18+00:00,35.5,52,167,52
sensor_4,2026-03-12T21:27:18+00:00,21.3,73,106,80
sensor_5,2026-03-12T21:27:18+00:00,18.4,64,72,74
sensor_1,2026-03-12T21:27:20+00:00,39.1,52,189,37
sensor_2,2026-03-12T21:27:20+00:00,32.6,42,220,77
sensor_3,2026-03-12T21:27:20+00:00,34.0,24,189,32
sensor_4,2026-03-12T21:27:20+00:00,20.0,29,220,44
sensor_5,2026-03-12T21:27:20+00:00,25.8,62,154,87
sensor_1,2026-03-12T21:27:22+00:00,25.0,48,196,44
sensor_2,2026-03-12T21:27:22+00:00,30.9,51,153,78
sensor_3,2026-03-12T21:27:22+00:00,28.2,63,107,30
sensor_4,2026-03-12T21:27:22+00:00,39.7,49,220,77
sensor_5,2026-03-12T21:27:22+00:00,19.8,57,146,47
sensor_1,2026-03-12T21:27:24+00:00,26.2,48,176,43
sensor_2,2026-03-12T21:27:24+00:00,36.7,58,32,48
sensor_3,2026-03-12T21:27:24+00:00,19.6,74,192,86
sensor_4,2026-03-12T21:27:24+00:00,27.8,39,167,39
sensor_5,2026-03-12T21:27:24+00:00,28.7,56,135,94
sensor_1,2026-03-12T21:27:26+00:00,28.0,39,212,55
sensor_2,2026-03-12T21:27:26+00:00,27.7,80,214,64
sensor_3,2026-03-12T21:27:26+00:00,34.9,61,88,85
sensor_4,2026-03-12T21:27:26+00:00,33.4,54,202,71
sensor_5,2026-03-12T21:27:26+00:00,35.5,59,37,30
sensor_1,2026-03-12T21:27:28+00:00,35.7,64,80,86
sensor_2,2026-03-12T21:27:28+00:00,31.6,79,167,40
sensor_3,2026-03-12T21:27:28+00:00,39.0,49,42,88
sensor_4,2026-03-12T21:27:28+00:00,19.5,36,208,46
sensor_5,2026-03-12T21:27:28+00:00,21.0,26,44,95
sensor_1,2026-03-12T21:27:30+00:00,31.6,70,213,87
sensor_2,2026-03-12T21:27:30+00:00,23.9,36,207,32
sensor_3,2026-03-12T21:27:30+00:00,28.8,44,20,64
sensor_4,2026-03-12T21:27:30+00:00,34.5,67,202,86
sensor_5,2026-03-12T21:27:30+00:00,34.6,33,192,68
sensor_1,2026-03-12T21:27:32+00:00,35.6,45,117,78
sensor_2,2026-03-12T21:27:32+00:00,37.0,72,146,32
sensor_3,2026-03-12T21:27:32+00:00,40.0,90,29,45
sensor_4,2026-03-12T21:27:32+00:00,27.9,44,208,39
sensor_5,2026-03-12T21:27:32+00:00,21.9,35,25,93
sensor_1,2026-03-12T21:27:34+00:00,28.0,58,159,43
sensor_2,2026-03-12T21:27:34+00:00,31.3,88,147,78
sensor_3,2026-03-12T21:27:34+00:00,25.3,20,70,92
sensor_4,2026-03-12T21:27:34+00:00,35.7,66,148,63
sensor_5,2026-03-12T21:27:34+00:00,31.0,37,93,46
sensor_1,2026-03-12T21:27:36+00:00,31.1,21,220,74
sensor_2,2026-03-12T21:27:36+00:00,29.2,46,56,77
sensor_3,2026-03-12T21:27:36+00:00,35.9,82,116,47
sensor_4,2026-03-12T21:27:36+00:00,22.7,47,189,63
sensor_5,2026-03-12T21:27:36+00:00,26.4,42,130,89
sensor_1,2026-03-12T21:27:38+00:00,35.8,65,197,61
sensor_2,2026-03-12T21:27:38+00:00,34.5,76,75,41
sensor_3,2026-03-12T21:27:38+00:00,23.8,28,164,51
sensor_4,2026-03-12T21:27:38+00:00,24.8,72,37,52
sensor_5,2026-03-12T21:27:38+00:00,20.9,88,93,93
sensor_1,2026-03-12T21:27:40+00:00,30.7,73,170,81
sensor_2,2026-03-12T21:27:40+00:00,38.6,38,147,72
sensor_3,2026-03-12T21:27:40+00:00,36.7,60,90,30
sensor_4,2026-03-12T21:27:40+00:00,32.4,61,70,94
sensor_5,2026-03-12T21:27:40+00:00,34.4,75,169,33
sensor_1,2026-03-12T21:27:42+00:00,22.5,21,111,92
sensor_2,2026-03-12T21:27:42+00:00,25.4,38,101,62
sensor_3,2026-03-12T21:27:42+00:00,19.4,57,174,82
sensor_4,2026-03-12T21:27:42+00:00,35.2,30,213,61
sensor_5,2026-03-12T21:27:42+00:00,24.7,80,91,35
sensor_1,2026-03-12T21:27:44+00:00,23.1,20,123,64
sensor_2,2026-03-12T21:27:44+00:00,18.1,80,29,57
sensor_3,2026-03-12T21:27:44+00:00,23.3,45,202,82
sensor_4,2026-03-12T21:27:44+00:00,20.3,20,56,80
sensor_5,2026-03-12T21:27:44+00:00,23.8,49,33,76
sensor_1,2026-03-12T21:27:46+00:00,23.5,40,169,45
sensor_2,2026-03-12T21:27:46+00:00,18.2,88,106,95
sensor_3,2026-03-12T21:27:46+00:00,29.6,75,78,77
sensor_4,2026-03-12T21:27:46+00:00,33.4,60,115,44
sensor_5,2026-03-12T21:27:46+00:00,23.7,58,69,58
sensor_1,2026-03-12T21:27:48+00:00,29.1,45,74,86
sensor_2,2026-03-12T21:27:48+00:00,24.0,73,78,80
sensor_3,2026-03-12T21:27:48+00:00,32.0,28,77,45
sensor_4,2026-03-12T21:27:48+00:00,37.5,40,203,62
sensor_5,2026-03-12T21:27:48+00:00,19.4,56,76,80
sensor_1,2026-03-12T21:27:50+00:00,28.8,22,145,81
sensor_2,2026-03-12T21:27:50+00:00,32.7,70,190,69
sensor_3,2026-03-12T21:27:50+00:00,36.7,85,99,91
sensor_4,2026-03-12T21:27:50+00:00,26.7,60,207,79
sensor_5,2026-03-12T21:27:50+00:00,24.3,74,50,34
sensor_1,2026-03-12T21:27:52+00:00,31.0,77,194,47
sensor_2,2026-03-12T21:27:52+00:00,25.9,24,49,66
sensor_3,2026-03-12T21:27:52+00:00,21.8,41,50,80
sensor_4,2026-03-12T21:27:52+00:00,20.1,69,128,67
sensor_5,2026-03-12T21:27:52+00:00,29.5,22,41,79
sensor_1,2026-03-12T21:27:54+00:00,35.8,45,189,82
sensor_2,2026-03-12T21:27:54+00:00,23.0,77,30,55
sensor_3,2026-03-12T21:27:54+00:00,18.2,80,134,62
sensor_4,2026-03-12T21:27:54+00:00,22.6,71,26,45
sensor_5,2026-03-12T21:27:54+00:00,22.5,79,151,94
sensor_1,2026-03-12T21:27:56+00:00,31.2,88,49,65
sensor_2,2026-03-12T21:27:56+00:00,35.5,88,59,65
sensor_3,2026-03-12T21:27:56+00:00,38.6,34,51,48
sensor_4,2026-03-12T21:27:56+00:00,24.4,42,207,70
sensor_5,2026-03-12T21:27:56+00:00,28.1,83,136,44
sensor_1,2026-03-12T21:27:58+00:00,29.7,20,56,30
sensor_2,2026-03-12T21:27:58+00:00,32.3,86,23,48
sensor_3,2026-03-12T21:27:58+00:00,23.9,85,76,45
sensor_4,2026-03-12T21:27:58+00:00,25.3,31,50,40
sensor_5,2026-03-12T21:27:58+00:00,23.1,89,199,55
sensor_1,2026-03-12T21:28:00+00:00,35.6,76,43,32
sensor_2,2026-03-12T21:28:00+00:00,21.1,37,149,48
sensor_3,2026-03-12T21:28:00+00:00,26.1,38,181,75
sensor_4,2026-03-12T21:28:00+00:00,19.7,49,127,45
sensor_5,2026-03-12T21:28:00+00:00,33.1,43,46,49
sensor_1,2026-03-12T21:28:02+00:00,24.6,70,92,60
sensor_2,2026-03-12T21:28:02+00:00,26.8,50,20,36
sensor_3,2026-03-12T21:28:02+00:00,27.9,55,142,44
sensor_4,2026-03-12T21:28:02+00:00,20.7,59,109,74
sensor_5,2026-03-12T21:28:02+00:00,26.4,74,119,85
sensor_1,2026-03-12T21:28:04+00:00,39.7,34,163,95
sensor_2,2026-03-12T21:28:04+00:00,26.6,26,68,82
sensor_3,2026-03-12T21:28:04+00:00,35.3,54,46,74
sensor_4,2026-03-12T21:28:04+00:00,37.6,61,90,51
sensor_5,2026-03-12T21:28:04+00:00,39.1,50,90,55
sensor_1,2026-03-12T21:28:06+00:00,26.0,48,185,30
sensor_2,2026-03-12T21:28:06+00:00,19.9,71,210,63
sensor_3,2026-03-12T21:28:06+00:00,31.6,27,99,34
sensor_4,2026-03-12T21:28:06+00:00,26.3,24,185,95
sensor_5,2026-03-12T21:28:06+00:00,29.4,77,140,53
sensor_1,2026-03-12T21:28:08+00:00,38.2,21,67,50
sensor_2,2026-03-12T21:28:08+00:00,28.5,84,108,66
sensor_3,2026-03-12T21:28:08+00:00,26.1,63,110,51
sensor_4,2026-03-12T21:28:08+00:00,33.1,30,149,65
sensor_5,2026-03-12T21:28:08+00:00,33.7,37,70,86
sensor_1,2026-03-12T21:28:10+00:00,38.1,44,56,60
sensor_2,2026-03-12T21:28:10+00:00,21.2,42,124,36
sensor_3,2026-03-12T21:28:10+00:00,29.0,23,183,50
sensor_4,2026-03-12T21:28:10+00:00,32.1,37,216,46
sensor_5,2026-03-12T21:28:10+00:00,32.9,72,180,68
sensor_1,2026-03-12T21:28:12+00:00,38.6,79,32,80
sensor_2,2026-03-12T21:28:12+00:00,28.3,90,105,73
sensor_3,2026-03-12T21:28:12+00:00,28.1,52,107,35
sensor_4,2026-03-12T21:28:12+00:00,27.7,68,61,63
sensor_5,2026-03-12T21:28:12+00:00,22.4,23,209,81
sensor_1,2026-03-12T21:28:14+00:00,27.2,25,156,50
sensor_2,2026-03-12T21:28:14+00:00,28.9,64,91,71
sensor_3,2026-03-12T21:28:14+00:00,39.6,68,207,76
sensor_4,2026-03-12T21:28:14+00:00,25.4,24,46,44
sensor_5,2026-03-12T21:28:14+00:00,36.7,89,24,37
sensor_1,2026-03-12T21:28:16+00:00,27.0,55,198,60
sensor_2,2026-03-12T21:28:16+00:00,32.3,69,67,89
sensor_3,2026-03-12T21:28:16+00:00,36.7,84,114,45
sensor_4,2026-03-12T21:28:16+00:00,26.6,43,184,77
sensor_5,2026-03-12T21:28:16+00:00,31.1,72,46,70
sensor_1,2026-03-13T11:14:55+00:00,37.6,31,94,83
sensor_2,2026-03-13T11:14:55+00:00,22.8,32,212,31
sensor_3,2026-03-13T11:14:55+00:00,38.0,34,168,71
sensor_4,2026-03-13T11:14:55+00:00,38.0,80,181,51
sensor_5,2026-03-13T11:14:55+00:00,18.1,29,216,95
sensor_1,2026-03-13T11:14:57+00:00,26.6,44,197,69
sensor_2,2026-03-13T11:14:57+00:00,38.1,57,120,31
sensor_3,2026-03-13T11:14:57+00:00,30.0,26,80,38
sensor_4,2026-03-13T11:14:57+00:00,20.1,32,43,53
sensor_5,2026-03-13T11:14:57+00:00,18.7,28,163,56
sensor_1,2026-03-13T11:14:59+00:00,34.6,64,99,31
sensor_2,2026-03-13T11:14:59+00:00,25.9,20,85,36
sensor_3,2026-03-13T11:14:59+00:00,26.4,59,207,95
sensor_4,2026-03-13T11:14:59+00:00,18.3,34,101,65
sensor_5,2026-03-13T11:14:59+00:00,27.8,25,77,76
sensor_1,2026-03-13T11:15:01+00:00,21.5,81,164,40
sensor_2,2026-03-13T11:15:01+00:00,33.1,78,200,47
sensor_3,2026-03-13T11:15:01+00:00,24.4,50,207,49
sensor_4,2026-03-13T11:15:01+00:00,20.6,47,36,53
sensor_5,2026-03-13T11:15:01+00:00,39.4,80,122,85
sensor_1,2026-03-13T11:15:03+00:00,19.0,54,148,89
sensor_2,2026-03-13T11:15:03+00:00,23.2,66,220,48
sensor_3,2026-03-13T11:15:03+00:00,23.2,35,199,82
sensor_4,2026-03-13T11:15:03+00:00,26.5,68,27,93
sensor_5,2026-03-13T11:15:03+00:00,33.0,90,133,71
sensor_1,2026-03-13T11:15:05+00:00,27.7,79,139,75
sensor_2,2026-03-13T11:15:05+00:00,31.0,52,202,35
sensor_3,2026-03-13T11:15:05+00:00,26.3,25,141,81
sensor_4,2026-03-13T11:15:05+00:00,19.9,40,108,42
sensor_5,2026-03-13T11:15:05+00:00,23.1,61,116,69
sensor_1,2026-03-13T11:15:07+00:00,20.3,80,204,55
sensor_2,2026-03-13T11:15:07+00:00,27.7,62,32,73
sensor_3,2026-03-13T11:15:07+00:00,26.0,45,66,83
sensor_4,2026-03-13T11:15:07+00:00,18.1,28,121,32
sensor_5,2026-03-13T11:15:07+00:00,32.8,30,35,45
sensor_1,2026-03-13T11:15:09+00:00,27.4,87,165,65
sensor_2,2026-03-13T11:15:09+00:00,24.6,56,82,61
sensor_3,2026-03-13T11:15:09+00:00,31.8,37,23,67
sensor_4,2026-03-13T11:15:09+00:00,26.7,71,105,52
sensor_5,2026-03-13T11:15:09+00:00,34.7,40,71,38
sensor_1,2026-03-13T11:15:11+00:00,37.4,38,51,45
sensor_2,2026-03-13T11:15:11+00:00,36.7,85,205,60
sensor_3,2026-03-13T11:15:11+00:00,32.9,26,102,50
sensor_4,2026-03-13T11:15:11+00:00,27.5,44,128,65
sensor_5,2026-03-13T11:15:11+00:00,19.9,66,90,62
sensor_1,2026-03-13T11:15:13+00:00,34.8,39,109,90
sensor_2,2026-03-13T11:15:13+00:00,39.6,85,47,54
sensor_3,2026-03-13T11:15:13+00:00,28.5,79,29,87
sensor_4,2026-03-13T11:15:13+00:00,28.2,25,174,91
sensor_5,2026-03-13T11:15:13+00:00,23.5,26,91,65
sensor_1,2026-03-13T11:15:15+00:00,20.6,81,106,95
sensor_2,2026-03-13T11:15:15+00:00,25.1,86,119,61
sensor_3,2026-03-13T11:15:15+00:00,19.1,56,153,71
sensor_4,2026-03-13T11:15:15+00:00,22.7,22,43,49
sensor_5,2026-03-13T11:15:15+00:00,31.9,51,191,70
sensor_1,2026-03-13T11:15:17+00:00,23.0,42,208,41
sensor_2,2026-03-13T11:15:17+00:00,38.8,76,115,43
sensor_3,2026-03-13T11:15:17+00:00,39.7,53,114,41
sensor_4,2026-03-13T11:15:17+00:00,30.4,89,48,66
sensor_5,2026-03-13T11:15:17+00:00,30.0,50,138,61
sensor_1,2026-03-13T11:15:19+00:00,30.7,63,130,89
sensor_2,2026-03-13T11:15:19+00:00,28.3,55,40,58
sensor_3,2026-03-13T11:15:19+00:00,28.8,50,97,36
sensor_4,2026-03-13T11:15:19+00:00,33.1,41,185,81
sensor_5,2026-03-13T11:15:19+00:00,37.3,21,158,70
sensor_1,2026-03-13T11:15:21+00:00,21.4,21,122,41
sensor_2,2026-03-13T11:15:21+00:00,29.6,46,38,63
sensor_3,2026-03-13T11:15:21+00:00,30.1,25,115,93
sensor_4,2026-03-13T11:15:21+00:00,24.7,27,55,33
sensor_5,2026-03-13T11:15:21+00:00,25.1,74,66,91
sensor_1,2026-03-13T11:15:23+00:00,19.1,51,175,62
sensor_2,2026-03-13T11:15:23+00:00,20.1,81,183,61
sensor_3,2026-03-13T11:15:23+00:00,35.9,40,210,73
sensor_4,2026-03-13T11:15:23+00:00,29.4,67,210,58
sensor_5,2026-03-13T11:15:23+00:00,30.7,74,193,50
sensor_1,2026-03-13T11:15:25+00:00,29.8,50,145,47
sensor_2,2026-03-13T11:15:25+00:00,20.7,40,176,65
sensor_3,2026-03-13T11:15:25+00:00,20.7,30,72,82
sensor_4,2026-03-13T11:15:25+00:00,38.1,71,89,86
sensor_5,2026-03-13T11:15:25+00:00,26.5,32,81,59
sensor_1,2026-03-13T11:15:27+00:00,31.1,52,115,70
sensor_2,2026-03-13T11:15:27+00:00,38.0,89,20,35
sensor_3,2026-03-13T11:15:27+00:00,38.8,45,107,48
sensor_4,2026-03-13T11:15:27+00:00,31.9,69,212,39
sensor_5,2026-03-13T11:15:27+00:00,25.3,86,215,39
sensor_1,2026-03-13T11:15:29+00:00,31.8,88,151,77
sensor_2,2026-03-13T11:15:29+00:00,39.8,46,185,61
sensor_3,2026-03-13T11:15:29+00:00,29.9,88,73,36
sensor_4,2026-03-13T11:15:29+00:00,18.0,50,188,87
sensor_5,2026-03-13T11:15:29+00:00,31.0,20,27,89
sensor_1,2026-03-13T11:15:31+00:00,21.0,80,183,54
sensor_2,2026-03-13T11:15:31+00:00,21.0,73,156,93
sensor_3,2026-03-13T11:15:31+00:00,26.3,24,113,36
sensor_4,2026-03-13T11:15:31+00:00,30.9,74,109,91
sensor_5,2026-03-13T11:15:31+00:00,18.9,77,161,65
sensor_1,2026-03-13T11:15:33+00:00,37.9,39,191,57
sensor_2,2026-03-13T11:15:33+00:00,34.6,56,136,58
sensor_3,2026-03-13T11:15:33+00:00,22.2,61,135,30
sensor_4,2026-03-13T11:15:33+00:00,34.9,38,134,90
sensor_5,2026-03-13T11:15:33+00:00,34.9,47,97,50
sensor_1,2026-03-13T11:15:35+00:00,25.9,59,213,45
sensor_2,2026-03-13T11:15:35+00:00,38.2,58,172,55
sensor_3,2026-03-13T11:15:35+00:00,27.3,40,128,53
sensor_4,2026-03-13T11:15:35+00:00,19.6,41,138,64
sensor_5,2026-03-13T11:15:35+00:00,22.2,68,163,59
sensor_1,2026-03-13T11:15:37+00:00,32.8,81,120,80
sensor_2,2026-03-13T11:15:37+00:00,37.6,37,66,54
sensor_3,2026-03-13T11:15:37+00:00,36.9,49,103,66
sensor_4,2026-03-13T11:15:37+00:00,19.0,88,81,66
sensor_5,2026-03-13T11:15:37+00:00,27.9,78,34,72
sensor_1,2026-03-13T11:15:39+00:00,38.4,40,58,68
sensor_2,2026-03-13T11:15:39+00:00,28.5,71,86,53
sensor_3,2026-03-13T11:15:39+00:00,29.3,39,49,87
sensor_4,2026-03-13T11:15:39+00:00,32.4,62,26,66
sensor_5,2026-03-13T11:15:39+00:00,37.2,26,153,50
sensor_1,2026-03-13T11:15:41+00:00,22.6,66,213,81
sensor_2,2026-03-13T11:15:41+00:00,27.9,32,118,87
sensor_3,2026-03-13T11:15:41+00:00,37.7,38,90,90
sensor_4,2026-03-13T11:15:41+00:00,20.3,73,127,94
sensor_5,2026-03-13T11:15:41+00:00,26.2,71,208,87
sensor_1,2026-03-13T11:15:43+00:00,26.4,42,208,83
sensor_2,2026-03-13T11:15:43+00:00,30.4,32,59,76
sensor_3,2026-03-13T11:15:43+00:00,34.0,63,63,47
sensor_4,2026-03-13T11:15:43+00:00,22.8,45,147,81
sensor_5,2026-03-13T11:15:43+00:00,23.7,33,106,56
sensor_1,2026-03-13T11:15:45+00:00,21.4,70,111,49
sensor_2,2026-03-13T11:15:45+00:00,39.4,63,209,88
sensor_3,2026-03-13T11:15:45+00:00,30.1,30,183,62
sensor_4,2026-03-13T11:15:45+00:00,30.0,47,117,49
sensor_5,2026-03-13T11:15:45+00:00,39.2,21,52,91
sensor_1,2026-03-13T11:15:47+00:00,33.3,72,110,68
sensor_2,2026-03-13T11:15:47+00:00,30.2,35,73,64
sensor_3,2026-03-13T11:15:47+00:00,26.6,56,39,69
sensor_4,2026-03-13T11:15:47+00:00,21.2,30,171,82
sensor_5,2026-03-13T11:15:47+00:00,20.6,77,194,72
sensor_1,2026-03-13T11:15:49+00:00,38.5,63,32,35
sensor_2,2026-03-13T11:15:49+00:00,39.4,52,36,83
sensor_3,2026-03-13T11:15:49+00:00,29.2,77,22,59
sensor_4,2026-03-13T11:15:49+00:00,28.4,47,64,66
sensor_5,2026-03-13T11:15:49+00:00,19.4,33,142,43
sensor_1,2026-03-13T11:15:51+00:00,33.4,65,205,65
sensor_2,2026-03-13T11:15:51+00:00,26.5,71,103,73
sensor_3,2026-03-13T11:15:51+00:00,34.4,63,65,85
sensor_4,2026-03-13T11:15:51+00:00,22.9,34,217,75
sensor_5,2026-03-13T11:15:51+00:00,26.1,34,110,73
sensor_1,2026-03-13T11:15:53+00:00,32.8,50,71,35
sensor_2,2026-03-13T11:15:53+00:00,29.3,78,186,45
sensor_3,2026-03-13T11:15:53+00:00,22.5,78,84,72
sensor_4,2026-03-13T11:15:53+00:00,34.2,87,27,33
sensor_5,2026-03-13T11:15:53+00:00,26.2,37,123,48
sensor_1,2026-03-13T11:15:55+00:00,25.9,51,149,38
sensor_2,2026-03-13T11:15:55+00:00,21.5,83,73,61
sensor_3,2026-03-13T11:15:55+00:00,24.7,50,68,53
sensor_4,2026-03-13T11:15:55+00:00,30.3,71,111,65
sensor_5,2026-03-13T11:15:55+00:00,30.6,65,99,41
sensor_1,2026-03-13T11:15:57+00:00,22.5,87,190,85
sensor_2,2026-03-13T11:15:57+00:00,23.5,32,26,32
sensor_3,2026-03-13T11:15:57+00:00,28.6,26,174,47
sensor_4,2026-03-13T11:15:57+00:00,37.7,47,44,52
sensor_5,2026-03-13T11:15:57+00:00,28.3,39,220,54
sensor_1,2026-03-13T11:15:59+00:00,19.4,76,107,40
sensor_2,2026-03-13T11:15:59+00:00,38.1,47,106,46
sensor_3,2026-03-13T11:15:59+00:00,39.7,82,124,68
sensor_4,2026-03-13T11:15:59+00:00,22.2,83,92,51
sensor_5,2026-03-13T11:15:59+00:00,35.4,44,103,31
sensor_1,2026-03-13T11:16:01+00:00,19.6,82,43,54
sensor_2,2026-03-13T11:16:01+00:00,30.2,57,186,63
sensor_3,2026-03-13T11:16:01+00:00,27.8,36,122,30
sensor_4,2026-03-13T11:16:01+00:00,31.7,20,161,41
sensor_5,2026-03-13T11:16:01+00:00,22.3,21,133,63
sensor_1,2026-03-13T11:16:03+00:00,21.2,42,117,88
sensor_2,2026-03-13T11:16:03+00:00,21.2,38,126,53
sensor_3,2026-03-13T11:16:03+00:00,23.4,90,141,60
sensor_4,2026-03-13T11:16:03+00:00,35.2,87,34,39
sensor_5,2026-03-13T11:16:03+00:00,18.4,46,190,81
sensor_1,2026-03-13T11:16:05+00:00,19.4,83,46,46
sensor_2,2026-03-13T11:16:05+00:00,25.6,27,201,34
